,country,lastpage,CShr1,CShr2,CSexpertise1,CSexpertise2,CSexpertise3,CSexpertise4,CSfinance1,CSfinance2[private_foundations],CSfinance2[donations],CSfinance2[national_public_funds],CSfinance2[corporate_sponsorship],CSfinance2[international_public_funds],CSfinance2[other],CSfinance2other,CSfinance3,CSfinance4,CSfoi1,CSfoi2,CSfoi3,CSfoi4,CSfoi5[not_aware],CSfoi5[not_covered],CSfoi5[too_time_consuming],CSfoi5[other],CSfoi5[dont_know],CSfoi5[prefer_not_to_say],CSfoi5other,CSpreselection,CScampact1[1],CScampact1[2],CScampact1[3],CScampact1[4],CScampact1[5],CScampact2[media_contributions],CScampact2[own_publications],CScampact2[petitions_open_letters],CScampact2[public_events],CScampact2[collaborations],CScampact2[demonstrations],CScampact2[social_media],CScampact2[advertising],CScampact2[volunteer_activities],CScampact2[providing_technical_tools],CScampact2[support_for_eu_campaigns],CScampact2[other],CScamptrans1,CScamptrans2,CScampimpact1[increased_awareness],CScampimpact1[policies_reflect_demands],CScampimpact1[created_media_attention],CScampimpact1[achieved_goals],CScampimpact2,CSadvocact1[1],CSadvocact1[2],CSadvocact1[3],CSadvocact1[4],CSadvocact1[5],CSadvocact2[research],CSadvocact2[consultations],CSadvocact2[briefings],CSadvocact2[expert_events],CSadvocact2[participation_in_fora],CSadvocact2[legal_opinions],CSadvocact2[informal_encounters],CSadvocact2[other],CSadvoctrans1,CSadvoctrans2,CSadvocimpact1[increased_awareness],CSadvocimpact1[policies_reflect_recommendations],CSadvocimpact1[more_informed_debates],CSadvocimpact1[achieved_goals],CSadvocimpact2,CSlitigateact1[1],CSlitigateact1[2],CSlitigateact1[3],CSlitigateact1[4],CSlitigateact2[initiating_lawsuit],CSlitigateact2[initiating_complaint],CSlitigateact2[supporting_existing_legislation],CSlitigateact2[other],CSlitigatecost1,CSlitigatecost2,CSlitigatecost3,CSlitigatetrans1,CSlitigatetrans2,CSlitigateimpact1[increased_awareness],CSlitigateimpact1[changed_the_law],CSlitigateimpact1[amendments_of_the_law],CSlitigateimpact1[revealed_new_information],CSlitigateimpact1[achieved_goals],CSlitigateimpact2,CSprotectops1[sectraining],CSprotectops1[e2e],CSprotectops2,CSprotectops3[encrypted_email],CSprotectops3[vpn],CSprotectops3[tor],CSprotectops3[e2e_chat],CSprotectops3[encrypted_hardware],CSprotectops3[2fa],CSprotectops3[other],CSprotectops3other,CSprotectops4,CSprotectleg1,CSprotectleg2,CSprotectleg2no,CSprotectleg3[free_counsel],CSprotectleg3[cost_insurance],CSprotectleg3[other],CSconstraintinter1,CSconstraintinter4[police_search],CSconstraintinter4[seizure],CSconstraintinter4[extortion],CSconstraintinter4[violent_threat],CSconstraintinter4[inspection_during_travel],CSconstraintinter4[detention],CSconstraintinter4[surveillance_signalling],CSconstraintinter4[online_harassment],CSconstraintinter4[entry_on_deny_lists],CSconstraintinter4[exclusion_from_events],CSconstraintinter4[public_defamation],CSconstraintinter5[unsolicited_information],CSconstraintinter5[invitations],CSconstraintinter5[other],CSconstraintinter6[gender],CSconstraintinter6[political],CSconstraintself1[avoid],CSconstraintself1[cancelled_campaign],CSconstraintself1[withdrew_litigation],CSconstraintself1[leave_profession],CSconstraintself1[other],CSconstraintself1other,CSattitude1,CSattitude2,CSattitude3[rule_of_law],CSattitude3[civil_liberties],CSattitude3[effectiveness_of_intel],CSattitude3[legitimacy_of_intel],CSattitude3[trust_in_intel],CSattitude3[critique_of_intel],CSattitude3[prefer_not_to_say],CSattitude4[1],CSattitude4[2],CSattitude4[3],CSattitude4[4],CSattitude4[5],CSattitude4[6],CSattitude5[1],CSattitude5[2],CSattitude5[3],CSattitude5[4],CSattitude5[5],CSattitude5[6],CSattitude6[1],CSattitude6[2],CSattitude6[3],CSattitude6[4],CSattitude6[5],CSattitude6[6],CSgender
CSfinance2[donations],0.3965475165286166,0.3702405200440159,0.28322946748571004,0.0,0.3265741246255125,0.28841481680412306,0.0,0.44114885873590776,0.6380968247199535,0.6435078581487338,1.0,0.6774394529121999,0.8303070125452491,0.596551214544453,0.5656081960557803,1.0,0.9494795838919907,0.5097017970938124,0.18764398362905818,0.6434266697119436,0.6217593181084785,1.0,0.08694711468467108,0.0,0.10518612259243725,0.2844302018073336,0.0,0.0,1.0,0.42612264572853203,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3103573255423388,0.0,0.0,0.3103573255423388,0.0,0.0,0.0,0.7036475986672047,,0.0,0.0,0.0,1.0,0.3103573255423388,0.0,,1.0,1.0,1.0,1.0,0.0,0.44607464440272016,0.18093140799792562,0.3335446462702429,0.7380686206349758,0.711296259411542,0.6760882584346991,0.15904771068554996,0.4162288076288595,0.0,0.4750787560289731,0.0,0.666664518074616,0.0,0.5217475999776919,1.0,1.0,1.0,1.0,,0.9842374836517198,0.6856378943809198,0.0,,0.6568956173295064,0.5151991587409053,0.4566099723331733,0.7040377263127663,0.6001674778168228,0.9090169924473533,0.0,0.756246309345946,0.8377615480372768,0.6151087631242257,1.0,0.0,0.34477253188641277,0.16723132173224167,0.20371795222469288,0.0,0.6253811420262462,0.2731866046429214,0.2023288149346836,0.8524017182156938,0.789229829205165,1.0,0.0,0.1786986208214295,0.2047471958006797,1.0,0.0,0.0,0.0,0.0,0.4803033685128598,0.4803033685128598,0.48631717947676656,0.17438253049354763,0.42882651018149104,0.4803033685128598,0.0,0.4366760089273509,0.11563297124248433,0.627533132426412,0.27976979509216154,0.0,0.0,0.0,0.0,0.24843684906532496,0.0,0.6500524443265381,0.2158658070101239,0.0,0.0,,0.813889097780389,0.22195452180823616,0.0,0.0,0.0,0.0,0.0,0.0,0.08694711468467108,0.4017543355437574,0.0,0.14234395423594065,0.15033666924101055,0.4185128481238008,0.6803844159236281,0.4529665004194537,0.8218717473796985,0.0,0.0,0.0,0.0,0.4847758987898784,0.0,0.14867068132550088,0.0,0.0,0.0,0.0
CSfinance2[national_public_funds],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35791230326345946,0.36085451859892526,0.8418402240787421,0.6774394529121999,1.0,0.7681185888292001,0.9749419846933123,0.9372763600291609,1.0,0.9548498059165244,0.5723018363753234,0.0,1.0,0.0,0.31035732554233963,0.38273820251182855,0.509988523977277,0.0,0.38823461514649826,0.38273820251182855,0.0,1.0,0.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.1925630768377213,1.0,0.0,1.0,0.0,,0.0,1.0,0.19256307683772106,1.0,0.1925630768377213,1.0,,1.0,1.0,1.0,1.0,0.0,0.6853802500588626,0.0,0.2275377371782879,0.5292657630324791,0.5274528394271586,0.6196600371808508,0.0,0.26140829983197084,0.6562693354216911,0.5724082625847698,0.43206425472737264,0.5474033834089469,0.43206425472737264,0.0,1.0,1.0,1.0,1.0,,0.0,0.0,0.484574235812583,,0.0,0.0,0.0,0.7634502162748013,0.744868812418754,0.0,0.6827930091520918,0.3732568057194819,0.0,0.7634502162748013,1.0,0.37374240164317546,0.3413041512157531,0.0,0.6288276447215283,0.3300163265978828,0.8213948509782091,0.19845160650252447,0.0,0.6337471664295946,0.28435993900134654,1.0,0.0,0.48646250167277993,0.28641580539362504,1.0,0.3671010943869174,0.29466991660604874,0.0,0.18812950755436175,0.33321196501657707,0.33321196501657707,0.17032281475585564,0.0,0.2605507535824785,0.33321196501657707,0.0,0.0,0.0,0.5423451265668778,0.08683135664003924,0.3943457060489407,0.3624811327906949,0.0,0.0,0.0,0.586290506938055,0.42078119354713556,0.7012330729262426,0.5399248895404104,0.4525547335857458,,0.0,0.0,0.38823461514649826,0.0,0.29187380807487795,0.3534688989904765,0.386915319040254,0.0,0.0,0.0,0.0,0.5049280519560121,0.0,0.0,0.5172555653276772,0.0,0.0,0.0,0.5052034971416924,0.0,0.0,0.0,0.21711780548021756,0.0,0.0,0.0,0.0,0.141678016572155
CSfinance2[corporate_sponsorship],0.0,0.0,0.0,0.4292955940474045,0.2754510658461645,0.2862462743428278,0.26166435694174583,0.6032870561962375,0.6969408509856159,0.6041954027507965,0.8303070125452491,0.7681185888292001,1.0,0.8123303458888003,0.6648181455736661,1.0,0.9459228664631152,0.19103629584587592,0.0,1.0,0.0,0.0,0.1736663958216824,0.1434198743746441,0.0,0.3714946389108282,0.1736663958216824,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.1925630768377213,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.1925630768377213,0.19256307683772106,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.4460746444027208,0.5972604934890273,0.28850159582958,0.4850814430278879,0.8354512697245574,0.2179766444462064,0.0,0.2614082998319707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,0.0,0.3924741935126413,0.5359411910438021,,0.6363090873560755,0.43502585399940097,0.0,0.8052125528582773,0.0,0.25591269387866133,0.25591269387866133,0.11423283970214813,0.0,0.8052125528582773,1.0,0.7109311809811485,0.49422684985380966,0.3071006260572711,0.45607040651494835,0.0,0.6288765991127254,0.2189547977167401,0.0,0.8417393003009644,0.0,1.0,0.0,0.0,0.24817235146957892,1.0,0.6926256697501239,0.6707688776651453,0.349995757394417,0.19317220000071927,0.3214385406231927,0.3214385406231927,0.0,0.0,0.5215813816026661,0.3214385406231927,0.0,0.0,0.0,0.6985772609421685,0.0,0.7909604818563415,0.42500271482016005,0.7603475425549374,0.0,0.0,0.43429715164670407,0.364858758756808,0.5600018075334894,0.4080571918133511,0.13789301836522536,,0.0,0.4473885815213032,0.1623640180349622,0.0,0.3635697651459883,0.5060645753354998,0.0,0.0,0.0,0.3750511543199736,0.0,0.07647293088519531,0.0,0.0,0.5172555653276772,0.0,0.0,0.0,0.5052034971416924,0.0,0.0,0.0,0.0,0.24931686434021763,0.0,0.0,0.0,0.43416768029646235
CSfinance2[international_public_funds],0.4294429259787405,0.0,0.0,0.07072390326412654,0.0,0.0,0.26999507744118034,0.4408045297270177,0.45180909045004986,0.9200283471295343,0.596551214544453,0.9749419846933123,0.8123303458888003,1.0,0.8442780224948299,1.0,0.9651978182694134,0.5583810576723621,0.0,1.0,0.0,0.0,0.38273820251182855,0.5410804292048514,0.0,0.2596661987352336,0.16659718133088902,0.0,1.0,0.0,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,0.1925630768377213,1.0,0.0,1.0,0.0,,0.0,1.0,0.19256307683772106,1.0,0.1925630768377213,1.0,,1.0,1.0,1.0,1.0,0.0,0.9887437777374583,0.2995873539262325,0.0,0.8636829528540412,0.6813279147386208,0.3418437435493213,0.0,0.26140829983197084,0.49996817088886475,0.0,0.0,0.31525957325614745,0.0,0.0,1.0,1.0,1.0,1.0,,0.0,0.340502422539678,0.484574235812583,,0.0,0.2696927017272488,0.0,0.4162288076288575,0.0,0.2848720324054201,0.6827930091520918,0.0,0.0,0.4162288076288575,1.0,0.3811829791003013,0.21638904134509535,0.29439925440124665,0.4645129017942319,0.0,0.8730343914893226,0.0,0.0,0.6152410347765359,0.28435993900134654,1.0,0.0,0.0,0.17350546130907543,1.0,0.16850897438427775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30352417268040727,0.0,0.19190489350995774,0.0,0.0,0.4434147656106044,0.0,0.4563083971354892,0.12899284510508932,0.43940239094168687,0.0,0.0,0.5219379150088725,0.26862167418423183,0.6352631603800891,0.49794528946964617,0.8784702766962685,,0.0,0.0,0.0,0.0,0.5711880367830391,0.489524762695039,0.0,0.0,0.0,0.0,0.2663956073784436,0.08745377374132762,0.2207326177851524,0.0,0.5516289126486719,0.0,0.0,0.0,0.9031189812964908,0.0,0.6966450352887654,0.07659035651682906,0.6621839472318334,0.4190467131686976,0.0,0.0,0.0,0.48259580031420773
CSfinance2[other],0.38919012795813324,0.0,0.0,0.24286727014910064,0.17112290750739279,0.5860832902387899,0.6092227530591623,0.24142874622586577,0.26785635932226204,0.8642502406416924,0.5656081960557803,0.9372763600291609,0.6648181455736661,0.8442780224948299,1.0,1.0,0.8587616487369468,0.0,0.0,0.8335905948817066,0.9255675599033469,0.16523102371528417,,0.9492554756258068,0.0,0.0,0.0,0.0,1.0,0.7367711186654711,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.7967058759443583,0.5951818487279108,0.0,0.6101061759820969,0.6469570798256151,0.5769316896640172,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9168888521453581,1.0,0.6967767617181043,0.6883063173593633,0.5434653663785777,0.5560870696178785,0.5269653663255546,0.5228366147751441,0.28435993900134793,0.6308254352528949,0.0,0.6046806803915803,1.0,0.0,0.2130327328688554,0.46615714363248895,0.0,0.0,0.6038064070490736,0.0,0.0,0.7980867017655179,0.3564258712020398,1.0,0.0,0.6409395492456589,0.4375162896800989,1.0,0.0,0.6899959007666767,0.7707487266267969,0.0,0.0,0.0,0.0,0.0,0.19924964395154732,0.0,0.0,0.0,0.0,0.0,0.09127418910487031,0.42670670494749646,0.4939360240305386,0.5312208754936206,0.0,0.0,0.17309798148597297,0.0,0.14335918797048236,0.0,0.9231540621937097,0.0,0.20285056418491348,0.0,0.6592179687941885,0.20132967512746405,0.6213252596083976,0.4625663379276303,0.8110039041353925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193935902426009,0.3263261080080165,0.27532182764315893,0.23363489522535716,0.37735827592703364,0.0,0.2614082998319709,0.0
CSfinance2other,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,0.0,,1.0,1.0,,,,,,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CSfinance3,1.0,1.0,0.9296131487602525,0.9741698283511393,0.31575305365400175,0.0,0.9871547331120365,0.0,0.0,0.9488909583835763,0.9494795838919907,0.9548498059165244,0.9459228664631152,0.9651978182694134,0.8587616487369468,1.0,1.0,0.9361126319237881,0.25471688628492706,1.0,1.0,1.0,1.0,0.4548805146219801,1.0,0.7030981221581786,0.0,0.0,1.0,0.15711973475681096,0.0,0.0,0.0,0.0,0.0,0.5982594463759489,0.0,0.9132849095155148,0.0,0.26140829983197117,0.9132849095155148,0.7707487266267969,0.26140829983197117,0.9132849095155148,0.26140829983197084,0.5982594463759483,,0.4162288076288577,0.5982594463759486,0.0,1.0,1.0,0.9132849095155148,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.95569345000121,1.0,0.9334397891026534,0.8896948911830267,0.798418988465773,0.9573076465160422,0.8804704917947646,0.9206815671652211,0.8048211318727276,0.9132849095155148,1.0,0.7738313025495055,0.8914032705872745,0.0,1.0,0.8281014530252092,0.3729512434958559,0.0,0.6711877128908584,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7876871080582165,0.8399158414337613,0.9459228664631144,0.0,0.784938566221804,0.4894811256454659,0.8212952642730821,1.0,0.0,0.767501551047209,0.0,0.7821080673723521,0.0,0.6998160964833194,0.0,0.5974938959147933,0.9391131330136185,1.0,0.18071950807499446,1.0,0.4645838827466981,0.0,0.6810694862502868,,0.9840230718195968,0.9007192101236191,0.7232009957850378,0.714917702412263,0.6932471276249734,1.0,1.0,0.692916602135736,1.0,0.8401968828490053,0.6080605311516641,1.0,1.0,0.0,0.27968548730712395,0.8434909674886455,0.7003551475953527,0.8589426700963547,0.8393908068134317
CSfinance4,0.0,0.4602020498687292,0.15732609025422867,0.3532769259123229,0.39721430648538253,0.0,0.0,0.0,0.5279674950362011,0.45550042231663473,0.5097017970938124,0.5723018363753234,0.19103629584587592,0.5583810576723621,0.0,1.0,0.9361126319237881,1.0,0.7368985906320034,0.0,0.3103573255423388,0.0,0.0,0.0,0.1927964397960478,0.36079250237854404,0.0,0.26751693654662156,1.0,0.10572268248644065,1.0,1.0,1.0,0.0,0.0,0.6487390156585068,0.0,0.748579678984765,0.7481086232334974,0.9740797711512553,0.0,0.712748405765856,0.9740797711512553,0.20285056418491446,0.7481086232334974,0.8607868619056227,0.0,0.36399665309448587,0.3639966530944857,1.0,0.8255264720763237,0.3639966530944857,0.2028505641849155,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5076129946138827,0.8219466939089158,0.6798654125485522,0.7031667215611266,0.6955067405464377,0.0,0.9132849095155148,0.5703142220134477,0.6201828288996574,0.0,0.0,0.4821536719360096,0.0,1.0,1.0,1.0,1.0,1.0,0.5035406361960932,0.6472591692448072,0.39657175026464864,1.0,0.8218058501898536,0.8717890827295254,0.6568956173295069,0.5338234140505483,0.775059015585527,1.0,0.4525547335857458,0.0,0.3965717502646491,0.15753903946370687,1.0,0.5170686408085043,0.4892405954617658,0.0,0.5144253359268269,0.7157600534823725,0.8775566839653002,0.7090493492800058,0.7384468466600608,0.7132641371815608,0.28435993900134654,1.0,0.31097389462590075,0.16259491843519813,0.18441330877890455,1.0,0.2617871680110397,0.3551031841715053,0.4267672616954712,0.0,0.5039895005899434,0.5039895005899434,0.2908847095515751,0.2790731768264811,0.5176041965199154,0.5039895005899434,0.10526594442946999,0.31064063615558113,0.31941795227951314,0.3222939933920267,0.35967053815347866,0.0,0.0,0.4061104501805291,0.49935285323117107,0.0,0.40031738847935094,0.1805434340729948,0.4905439653911906,0.19776614079690155,0.0,0.0,0.0,0.2149796868171545,0.19573861005965668,0.2645779496722227,0.1986097364508925,0.0,0.0,0.0,0.0,0.3349675964076618,0.0,0.5162998839237777,0.3845008099035917,0.4748674091542548,0.2875810799528841,0.180881704658106,0.6844174153889744,0.6290333609122518,0.5382515354912947,0.0,0.0,0.0,0.0,0.3599593874877391,0.8132799934292739,0.0,0.0,0.0
CSfoi1,0.0,0.0,0.20977187215391652,0.0,0.40729531168391936,0.0404908923000379,0.39443089107046087,0.15307039039975956,0.0,0.0,0.18764398362905818,0.0,0.0,0.0,0.0,1.0,0.25471688628492706,0.7368985906320034,1.0,,,,0.0,0.0,0.0,0.3844756259709354,0.0,0.0,,0.34776376497427003,,,,,,0.0,0.0,1.0,0.2634202683206119,0.0,0.0,0.0,0.0,0.0,0.0,0.1925630768377213,,0.0,1.0,0.0,1.0,0.1925630768377213,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.22221139142236815,0.19183384098686335,0.35751984621498545,1.0,0.0,0.9278538650632451,0.0,0.9184095546463334,0.8570845132966541,0.0,0.0,0.0,0.19183384098686276,0.6579835166197922,1.0,0.0,0.0,0.2026599564942461,0.0,0.0,0.7718113495976138,0.0,0.29518664934109373,0.0,1.0,,0.0,0.0,0.398961151373088,1.0,0.0,0.0,0.7448688124187539,0.42867451972556475,0.0,0.0,0.0,0.0,0.8113880207958489,0.0,0.0,0.6384831260604631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1474361952548856,0.0,0.0,0.0,0.0,0.11423283970214825,,0.0,0.5032051026073584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03886903082913845,0.0,0.3753411830381484,0.0,0.0,0.0,0.0,0.7593000926505222,0.36933296396360155,0.3854150584501466,0.0,0.5557996263902734,0.0,0.0,0.1451344580044798,0.1628982663124789,0.9303622601716433,0.24513692736542583,0.06642456844726942
CSfoi2,0.6434266697119436,,,0.0,0.4162288076288583,0.6434266697119436,0.0,0.6434266697119436,0.9643654050839517,0.8951798719978565,0.6434266697119436,1.0,1.0,1.0,0.8335905948817066,,1.0,0.0,,1.0,0.0,0.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.1652310237152833,0.9255675599033469,0.4162288076288595,,0.8335905948817066,0.9255675599033469,0.8335905948817073,0.1652310237152833,1.0,0.1652310237152833,0.7509208614743234,0.0,0.9255675599033469,0.0,1.0,1.0,,1.0,0.9643654050839517,0.0,0.0,0.0,0.6434266697119353,0.4162288076288577,,,0.0,0.6472591692448072,0.0,1.0,1.0,0.26140829983197117,0.0,0.0,,,0.0,0.0,0.4919416332669003,,0.0,0.0,1.0,0.6434266697119353,0.0,0.0,0.0,1.0,,1.0,1.0,,,0.41622880762885733,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.8335905948817066,0.8335905948817066,0.0,1.0,0.0,0.1652310237152833,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,
CSfoi3,0.6217593181084796,,,0.0,0.0,0.3950077384295837,0.6434266697119362,0.6217593181084796,0.0,0.5005649125323872,0.6217593181084785,0.0,0.0,0.0,0.9255675599033469,,1.0,0.3103573255423388,,0.0,1.0,0.31035732554233947,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.5982594463759494,,0.9255675599033469,0.8984518168757746,0.9255675599033469,0.3458537455258013,0.0,0.3458537455258013,0.7509208614743234,0.0,0.0,0.9255675599033469,1.0,0.0,,0.0,0.5005649125323869,1.0,0.0,0.9511579100713083,0.0,1.0,,,0.19256307683772136,0.6469570798256151,0.31035732554233947,1.0,0.0,0.0,1.0,0.8984518168757747,,,0.0,0.0,0.36274761480394513,,0.39500773842958276,0.31035732554233947,0.19256307683772136,0.39500773842958276,0.8984518168757748,0.8984518168757748,0.8984518168757748,0.0,,0.0,0.0,,,0.0,,,0.4162288076288591,0.8415597484630667,0.19256307683772136,0.0,,0.0,0.0,0.0,0.19256307683772136,,0.0,0.7509208614743234,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2614082998319707,0.8269127761648499,1.0,0.0,0.0,,
CSfoi4,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7036475986672047,1.0,0.31035732554233963,0.0,0.0,0.16523102371528417,,1.0,0.0,,0.0,0.31035732554233947,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,0.0,1.0,0.0,,0.16523102371528353,1.0,0.1652310237152833,0.6113490843089098,0.0,0.0,0.34585374552580117,0.34585374552580134,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.24235236326996817,0.3103573255423388,0.16523102371528353,,,0.0,1.0,0.7272592064749336,,1.0,0.34585374552580134,0.0,1.0,,,0.0,0.0,0.0,,0.4227692114263659,0.7272592064749336,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,0.24235236326996829,,,1.0,0.42276921142636564,0.0,0.0,,0.0,0.0,0.0,0.0,,0.16523102371528395,0.16523102371528353,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,
CSfoi5[not_aware],0.0,0.0,0.0,0.0,0.0,0.29355423487987137,0.0,1.0,0.0,0.5912720765005467,0.08694711468467108,0.38273820251182855,0.1736663958216824,0.38273820251182855,,,1.0,0.0,0.0,,,,1.0,0.13185414644369717,0.13185414644369717,0.0,0.6680780093853539,0.31554147214318107,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,0.0,0.12060643485079528,1.0,0.12060643485079528,0.0,0.0,0.36946680768678536,,0.0,0.7516594603914635,0.7516594603914638,0.0,0.36946680768678514,0.0,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.3203445354226684,0.0,0.0,0.1286105130184019,0.3203445354226684,0.0,,,0.0,0.0,0.5064852186878812,,0.0,0.0,,0.0,0.6427478732556576,0.6427478732556576,0.3652480120468777,0.3742483159154212,0.0,0.6427478732556576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6396187026615009,0.0,0.0,0.19027028849982686,0.0,0.0,0.0,,0.0,0.839300041882857,0.0,0.0,0.443229907146616,0.0,0.443229907146616,0.0,0.6680780093853539,1.0,0.48828186603181534,0.0,0.6483060841258816,0.0,1.0,0.0,0.0,0.0,0.7284204081063232,0.0,0.0,0.0,0.678167710315153,0.42657625943973726,0.0,0.0,0.35940676821919343,0.0
CSfoi5[not_covered],0.0,0.0,0.18349929745186136,0.44607055355944053,0.0,0.054261285734848154,0.0,0.0,0.0,0.48055248040565346,0.0,0.509988523977277,0.1434198743746441,0.5410804292048514,0.9492554756258068,1.0,0.4548805146219801,0.0,0.0,,,,0.13185414644369717,1.0,0.0,0.0,0.13185414644369717,0.0,1.0,0.15820759672743595,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6234663606731736,0.0,1.0,0.0,0.0,0.0,0.4257071479661051,0.05578089210096239,0.9432135295004161,1.0,1.0,1.0,1.0,1.0,0.11423283970214813,0.0,0.6158614641117375,1.0,0.0,0.0,0.0,0.5196870095188117,0.744868812418754,0.0,0.11423283970214813,0.11423283970214865,0.0,0.5196870095188117,1.0,0.5363516749772564,0.2479271725338256,0.13519268315577535,0.561526105531369,0.4543841822244873,0.47252917349184204,0.34118158261553627,0.6160973252831876,0.28319780346412377,0.0,1.0,0.7932353519997002,0.25913609806004145,0.7999769318228468,1.0,0.7359365636449026,0.6289641558468794,0.4919416332669006,0.0,0.0,0.0,0.0,0.0,0.4744323173023253,0.0,0.11379261723658252,0.5357346110613754,0.35073608342403356,0.575106230569435,0.4744323173023253,0.5818319038310442,0.48361415748828046,0.0,0.0,0.0,0.0,0.0,0.08875495768164193,0.0,0.0,0.0,0.0,0.0,0.38771059384995515,0.0,0.0,0.0,0.0,0.0,0.13185414644369717,0.0,0.0,0.33233195528562987,0.0,0.9392071039644545,0.0,0.0,0.2925801233977189,0.0,0.0,0.0,0.46747006418478837,0.0,0.7811550872662782,0.5342840871023788,0.597782961320035,0.0,0.0,0.0
