,country,lastpage,MShr1,MShr2,MShr3[daily_newspaper],MShr3[weekly_newspaper],MShr3[magazine],MShr3[tv],MShr3[radio],MShr3[news_agency],MShr3[online_stand_alone],MShr3[online_of_offline],MShr4,MSexpertise1,MSexpertise2,MSexpertise3,MSexpertise4,MSfinance1,MSfinance2,MSfoi1,MSfoi2,MSfoi3,MSfoi4,MSfoi5[not_covered],MSfoi5[too_expensive],MSfoi5[too_time_consuming],MSfoi5[afraid_of_data_destruction],MSfoi5[other],MSfoi5other,MSapp1,MSapp2,MSsoc1,MSsoc2,MSsoc4,MSsoc5[follow_up_on_other_media],MSsoc5[statements_government],MSsoc5[oversight_reports],MSsoc5[leaks],MSsoc5[own_investigations],MSsoc5[dont_know],MSsoc5[other],MSsoc5other,MSsoc6[national_security_risks],MSsoc6[intelligence_success],MSsoc6[intelligence_misconduct],MSsoc6[oversight_interventions],MSsoc6[oversight_failures],MSsoc6[policy_debates_leg_reforms],MSsoc6[other],MSsoc6other,MStrans1,MStrans2,MStrans3,MSimpact1[above_avg_comments],MSimpact1[above_avg_shares],MSimpact1[above_avg_readers],MSimpact1[letters_to_the_editor],MSimpact1[follow_up_by_other_media],MSimpact1[other],MSimpact1other,MSimpact1[none_of_the_above],MSimpact1[dont_know],MSimpact2[diplomatic_pressure],MSimpact2[civic_action],MSimpact2[conversations_with_government],MSimpact2[official_inquiries],MSimpact2[government_statements],MSimpact2[conversations_with_intelligence],MSimpact2[dont_know],MSimpact2[prefer_not_to_say],MSimpact2[other],MSimpact2other,MSimpact2[none_of_the_above],MSprotectops1[sectraining],MSprotectops1[secure_drop],MSprotectops1[e2e],MSprotectops2,MSprotectops3[encrypted_email],MSprotectops3[vpn],MSprotectops3[tor],MSprotectops3[e2e_chat],MSprotectops3[encrypted_hardware],MSprotectops3[2fa],MSprotectops3[secure_drop],MSprotectops3[other],MSprotectops3other,MSprotectops4,MSprotectleg1,MSprotectleg2,MSprotectleg3[free_counsel],MSprotectleg3[cost_insurance],MSprotectleg3[other],MSprotectleg3other,MSprotectleg4[free_counsel],MSprotectleg4[cost_insurance],MSprotectleg4[other],MSprotectleg5,MSprotectrta1,MSprotectrta2,MSprotectrta3,MSprotectrta4,MSprotectrta5,MSprotectrta6,MSconstraintcen1,MSconstraintcen2,MSconstraintcen3,MSconstraintcen5,MSconstraintcen5spec,MSconstraintinter1,MSconstraintinter2,MSconstraintinter4[extortion],MSconstraintinter4[violent_threat],MSconstraintinter4[inspection_during_travel],MSconstraintinter4[surveillance_signalling],MSconstraintinter4[online_harassment],MSconstraintinter4[entry_on_deny_lists],MSconstraintinter4[exclusion_from_events],MSconstraintinter4[public_defamation],MSconstraintinter5[unsolicited_information],MSconstraintinter5[invitations],MSconstraintinter5[other],MSconstraintinter5other,MSconstraintinter6[political],MSconstraintinter6[religious],MSconstraintinter6[other],MSconstraintinter6other,MSconstraintself1[avoid],MSconstraintself1[change_focus],MSconstraintself1[change_timeline],MSconstraintself1[abandon],MSconstraintself1[leave_profession],MSconstraintself1[other],MSconstraintself1other,MSattitude1,MSattitude2,MSattitude3[rule_of_law],MSattitude3[civil_liberties],MSattitude3[effectiveness_of_intel],MSattitude3[legitimacy_of_intel],MSattitude3[trust_in_intel],MSattitude3[critique_of_intel],MSattitude3[prefer_not_to_say],MSattitude4[1],MSattitude4[2],MSattitude4[3],MSattitude4[4],MSattitude4[5],MSattitude4[6],MSattitude5[1],MSattitude5[2],MSattitude5[3],MSattitude5[4],MSattitude5[5],MSattitude5[6],MSattitude6[1],MSattitude6[2],MSattitude6[3],MSattitude6[4],MSattitude6[5],MSattitude6[6],MSgender
MSprotectleg4[other],0.46428572654876876,0.7516594603914635,0.0,0.682266443664155,0.5171840474401804,0.5171840474401804,0.664571314296706,0.0,0.0,0.0,0.48079574965187927,0.0,0.0,0.6120918235358399,0.0,0.0,0.0,0.0,0.2988877232015516,0.0,0.0,1.0,0.8581012453024298,0.7715508476629431,,0.0,,0.7516594603914635,0.7516594603914635,0.0,0.0,0.8073497432987831,0.5705214845660956,0.4377879264696556,0.3694668076867855,0.0,0.0,0.48079574965187927,0.0,0.0,0.3694668076867855,1.0,0.48079574965187927,0.7252910948547527,0.28121094629198934,0.6346476006037011,0.0,0.7715508476629431,1.0,,0.0,0.0,0.16523102371528353,0.0,0.0,1.0,0.0,0.6346476006037011,0.5171840474401804,1.0,0.0,0.0,0.0,0.7252910948547527,0.0,0.5733102137043106,0.0,0.5171840474401804,0.0,0.0,0.5171840474401804,0.0,0.7715508476629431,0.0,0.0,0.0,0.0,0.0,0.4153276836289972,0.0,0.0,0.24327670484553607,0.0,0.0,0.5438710037887607,0.0,0.0,0.0,0.0,0.323191992838669,0.0,0.68577933605226,0.0,0.7063424928778931,1.0,1.0,0.900830265188124,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.8934915927990861,0.31719601085143007,0.4488500369728756,0.0,0.0,0.0,0.6899311949958945,,0.0,0.5845732583091163,0.27422803132610646,0.0,0.5172555653276779,0.9039645059536016,,0.0,0.8531950728846192,0.2812109462919894,0.5320413722740477,1.0,0.7978930393052481,0.0,0.634647600603701,0.0,0.5356271462543458,0.31931870700553155,0.0,0.0,0.0,0.31425651029830076,0.3783008396669613,0.8630236592746553,0.5267329117338138,0.0,0.16523102371528417,0.8335905948817066,0.7423107634263569,0.0,0.0,0.0,0.9255675599033469,1.0,0.0
MSprotectleg5,0.6146643190760589,0.0,0.35071266936395545,0.5822836729064901,0.5742467029571381,0.6616164365144326,0.6756076212226132,0.0,0.0,0.0,0.32666664191418665,0.0,0.4753209090062234,0.4796959436445489,0.0,0.37126172326957085,0.6404613484904119,0.6974107599833477,0.2365598608831144,0.0,0.0,0.0,0.638990732783817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5703641019903488,0.6331086609282496,0.4893669792102756,0.0,0.0,0.383480364830524,0.2588835632213589,0.0,0.5358978012943281,0.3560847494582038,1.0,0.0,0.0,0.22621718589662132,0.0,0.2455591448242304,0.46109453306577863,0.36062280579848305,1.0,0.28849282322878794,0.0,0.0,0.0,0.0,0.8503909064591693,0.0,0.0,0.5370387659594713,1.0,0.0,0.0,0.0,0.0,0.24762435017630308,0.0,0.0,0.0,0.0,0.10687094591051619,0.47558780193156835,1.0,0.46109453306577886,0.0,0.0,0.0,0.0,0.0,0.42028378758772345,0.0,0.0,0.0,0.0,0.0,0.5453679492584349,0.0,0.5917309201905686,0.0,0.0,0.05292609787971996,0.3125125288046965,0.6223403136327466,0.0,0.5689299220654426,0.5428437980786632,0.900830265188124,1.0,0.0,0.36274761480394413,0.6966648801744854,0.0,0.0,0.3575198462149859,0.2497777076007408,0.0,1.0,0.0,,0.3690844521829483,0.0,0.0,0.7784881081316376,0.0,0.655776798122103,0.0,0.0,0.0,0.0,0.7779654174416717,0.5626378645671068,0.6242609686093176,1.0,0.0,0.0,0.21469195990007217,0.0,0.8277058279123771,0.5819767035285224,0.5724017812776858,0.0,0.7003449272680854,0.31894815688047073,0.0,0.0,0.7787274507146578,0.5501054863564234,0.2816168514476585,0.6756076212226132,0.2816168514476585,0.0,0.3650506700135489,0.0,0.807990875327517,0.0,0.0,0.0,0.0,0.0,0.3130060098397036,0.0,0.0,0.0,0.0,0.0,0.7654870061040067,0.0,0.21382650980649892,0.530714106003165,0.39639111947949873,0.0,0.0
MSprotectrta1,0.37198397921414056,0.47257729016946226,0.5156590392057034,0.16200149218940293,0.3157600891568442,0.09474308765672404,0.0,0.33754055803898736,0.33754055803898736,0.0,0.0,0.0,0.6001597254601279,0.3901864136021452,0.27236302806644896,0.4319503485420488,0.0602721780106342,0.0,0.7418906550234319,0.42183293574542985,0.0,0.5857654863807535,0.41759905755770355,0.0,0.0,0.0,0.24469018386878658,0.6272408160449894,0.6272408160449894,0.4448285709820534,0.21787022312901871,0.3487520081191899,0.0,0.3058750428680894,0.0,0.6989116886657243,0.5720461846015108,0.0,0.3157600891568442,0.0,0.0,1.0,0.4733263448370702,0.1546693933632456,0.8558777893329835,0.626330948796188,0.5777181238561128,0.7523123082235182,0.0,1.0,0.0,0.6308451227970272,0.0,0.30292389247966467,0.0,0.5331840036309706,0.0,0.0,0.14714619885064734,1.0,0.0,0.5331840036309706,0.0,0.18557057730319265,0.5207787542667254,0.0,0.2839050310752415,0.8130018527292878,0.1553376654521123,0.5463604937040301,0.0,1.0,0.31245433074715273,0.4201844218074031,0.5341488277782759,0.8473761350449438,0.369668546496243,0.47499986717549086,0.49355811186422244,0.7071151056538096,0.4340189620917117,0.7316726643657852,0.7435607157261416,0.5392272907820007,0.0,0.0,0.5111322450480706,0.40474295139147953,0.33239959591350754,0.4280022837376117,0.0,0.0,0.0,0.7028616808482708,0.0,0.0,0.0,1.0,,,0.4862473907284679,0.6545659956069809,0.05445013129017653,0.6938388302575151,0.6972087163395416,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.19428790062106285,0.0,0.0,0.0,0.4398526409861594,0.2759092311303883,0.0,1.0,0.0,0.11897032949524819,0.0,,0.0613310187344794,0.0,0.0,0.1857970897395054,0.0,0.7917988068481067,,0.0,0.0,0.596870735473472,0.0,0.0,0.23614848975433747,0.435567447482819,0.3226308044014152,0.0,0.2023518702154544,0.0,0.3401797903040323,0.4950347650917147,0.0,0.41113695560231167,0.39471959222745634,0.3132896608343797,0.398329018303318,0.5785273788279528,0.0,0.0,0.32607020932731745,0.0,0.0,0.8517575600852433,0.35707092358813025,0.0,0.2837048557552703
MSprotectrta2,,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.31035732554233963,0.0,0.0,0.0,0.4572443673281074,1.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.36274761480394413,0.31035732554233963,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7875992740159818,0.0,,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,0.0,,0.0,0.0,0.0,,0.0,1.0,0.0,0.16523102371528417,0.0,0.31035732554233963,0.0,0.0,0.0,,0.0,0.0,0.0,,0.36274761480394413,0.0,,,0.0,0.0,0.36274761480394413,,1.0,0.0,0.0,,,0.0,0.0,,,,0.0,,,,0.0,0.0,0.0,0.0,0.3103573255423388,,0.36274761480394513,0.0,1.0,,,0.0,0.0,,,,0.0,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,0.1652310237152833,0.0,0.34585374552580134,0.0,1.0,0.0,0.0,0.1652310237152833,0.0,0.0,,,0.0,0.34585374552580134,1.0,,,,0.0
MSprotectrta3,,0.19256307683772106,,0.9428506971313606,,,1.0,0.1925630768377215,0.1925630768377213,,0.45724436732810686,0.1925630768377215,0.5705224148255472,0.5564280476709492,0.9428506971313605,0.0,0.0,0.5564280476709492,0.9428506971313605,0.0,,,,0.1925630768377215,,0.1925630768377215,0.1925630768377215,0.0,0.0,0.19256307683772106,0.6966648801744854,0.5705224148255472,0.6763437063891913,0.9428506971313606,0.0,,1.0,1.0,0.19256307683772106,,0.0,0.0,0.0,0.1925630768377215,,0.0,0.0,0.19256307683772106,,,0.6966648801744854,0.45724436732810686,0.0,,0.1925630768377213,,0.1925630768377215,0.0,0.0,0.0,0.0,,0.1925630768377215,0.0,0.45724436732810686,0.45724436732810686,0.0,,,,0.1925630768377213,,0.1925630768377213,0.34585374552580134,1.0,,0.45724436732810686,0.0,0.0,0.0,1.0,0.5705224148255471,0.19256307683772106,0.5564280476709492,0.8269127761648499,,0.5705224148255472,0.0,0.6966648801744861,,0.6966648801744854,1.0,,,0.1925630768377215,1.0,0.6966648801744854,,0.0,1.0,0.0,0.0,,0.19256307683772136,0.0,,,,0.8269127761648497,,,,0.19256307683772136,0.19256307683772136,0.0,0.19256307683772136,0.5705224148255472,,0.0,0.9428506971313605,1.0,,,0.19256307683772136,0.0,,,,0.4572443673281074,0.19256307683772136,,,,0.0,,0.19256307683772136,0.19256307683772136,,0.0,,0.0,,0.7509208614743234,1.0,0.0,0.0,1.0,0.0,1.0,0.7509208614743234,0.0,1.0,0.0,,0.3458537455258013,0.0,1.0,0.0,,,0.0
MSprotectrta4,0.49327874458503246,0.0,0.46937250772295064,0.4892159428490251,0.0,0.20402648562933287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07865388393909817,0.41579938915358644,0.0,0.6728644059491967,0.936717412709816,0.0,0.15157350293620186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252152835419529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2789552668206693,0.0,0.08871054914413408,1.0,0.0,0.0,0.18914504169162366,0.0,0.0,0.0,0.0,1.0,0.0,0.9578044512609848,0.0,0.0,0.0,0.0,0.0,0.0654902847714685,0.0,1.0,0.18914504169162374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4436033759885256,0.0,1.0,0.0,0.9567660449724686,0.9412215738822998,1.0,0.2203978680697813,0.7035097709340665,0.9358252689700486,0.937223607457346,0.9473185894256261,0.7588513802195416,0.6622861555253631,0.7829447848316455,0.25364843448837726,0.0,0.0,0.2563654919224601,0.2620849863957118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862473907284679,0.0,0.0,1.0,,,0.3368617126515246,0.944300996534802,0.0,0.16690362743721826,0.0,0.30900130705231144,0.14985622513400482,0.0,0.0,0.0,0.6153998673236872,0.0,0.0,0.0,0.0,0.13700639999610684,0.5168027875790754,0.0,1.0,0.4908028782323612,0.0,0.15952140065292222,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5266391149861762,0.30580009374790956,0.03433694819691979,0.0,0.0,0.0,0.3738498553592978,0.15183682314943195,0.0,0.45721434691878304,0.0,0.5647117915015044,0.770067200256846,0.1662195748732389,0.0,0.0,0.0,0.7466312979029079,0.6806715091951083,0.0,0.34177551908129694,0.0,0.0,0.0,0.21757552897272833,0.0,0.6822602630882927,0.0
MSprotectrta5,0.4458281225445584,,0.0,0.0,0.0,0.4458281225445584,0.0,0.0,0.0,,0.199487080390602,0.0,0.0,0.0,0.0,0.0,0.0,0.9127292662576353,0.0,0.0,0.8335905948817066,,0.16523102371528353,0.0,0.16523102371528353,0.0,,,,0.5390683514060315,0.6327823848597836,0.0,0.21676929383735757,0.4162288076288572,0.0,0.0,0.0,0.0,,,0.19948708039060212,1.0,0.0,0.0,0.16523102371528403,0.0,0.0,0.0,0.0,0.0,0.4800950914831691,0.9079311711198942,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28030797437600474,0.0,0.199487080390602,0.199487080390602,0.0,0.0,0.16523102371528353,0.4458281225445584,,0.16523102371528353,,0.0,,0.0,0.0,0.5934540584186041,0.15567336181852157,,,0.0,0.33866165607673027,0.0,,0.0,0.0,0.0,0.39906311428333846,0.0,1.0,,0.6010685468545107,0.11423283970214813,1.0,0.0,0.6545659956069809,,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,,0.38073223542397644,0.0,,0.11423283970214897,0.0,0.0,0.0,0.0,0.6010685468545099,0.05445013129017653,0.5772059199552143,0.680384415923626,0.26140829983197084,,0.0,,0.0,0.0,0.0,0.0,0.5818513759616702,0.0,0.0,0.8335905948817073,,0.3200343174184672,0.3950077384295811,0.0,0.19948708039060237,0.16523102371528367,0.4458281225445576,0.0,0.19948708039060237,,0.2897653658960587,0.338454397880818,0.9414478915722274,0.7967058759443586,1.0,1.0,0.0,0.1923700973063312,0.0,0.0,0.0,0.0,0.0,0.0,0.7036475986672047,0.0,1.0,0.0,0.9145458291188876
MSprotectrta6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.3459516978182544,0.6696650203371394,0.0,0.23844053528379824,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.35751984621498556,0.642294418770809,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.34662724247481186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.6713174406129281,0.0,0.0,0.0,0.0,0.0,,0.0,,0.5907984167230599,,0.26117353699045937,0.4681297432124999,1.0,0.1368049226139788,,,0.05445013129017608,0.19183384098686304,1.0,,0.0,0.9184095546463332,0.6579835166197917,0.0,0.25062831639595096,0.0,,0.2345229232977075,0.0,0.0,0.3575198462149859,0.05445013129017653,,,,0.0,1.0,0.0,0.34662724247481186,,1.0,,0.0,0.0,,0.0,0.2032443875355815,0.7037052051835513,0.0,0.0,0.0,0.0,0.0,0.22221139142236815,1.0,,0.4389469121492076,,0.0,0.0,0.2696343985761048,0.3706959377498685,0.263420268320612,0.8502221891628859,0.0,0.0,,0.5753826040813864,0.4774882689041689,0.0,0.0,0.0,0.0,0.0,0.0,,0.5753826040813864,0.0,0.0,0.3103573255423388,1.0,1.0,1.0,0.3854150584501463,0.0,0.0,0.0,0.0,0.6272408160449894,0.0,0.0,0.0,1.0,0.0,0.0
MSconstraintcen1,0.1944847796513109,0.0,0.8822916776396876,0.0,0.0,0.7636745498264841,0.5388096729332232,0.0,0.0,0.0,0.0,0.0,0.7089769376717837,0.0,0.303820558834798,0.6555708208824886,0.0,0.45026542335226727,0.4623424794197733,0.30813785801506266,0.0,0.0,0.0,0.0,0.6628237732652805,0.7141222204779749,0.0,0.0,0.0,0.481493821301969,0.12583875958033394,0.08828344776100351,0.0,0.12784062972919075,0.0,0.0,0.47238402748804714,0.13717193416349774,0.5419438593714825,1.0,0.016701720378561526,1.0,0.622934194737857,0.3767913277387711,0.318373249125027,0.0,0.0,0.4687187544472607,0.0,1.0,0.6070059223316281,0.7833306806540078,0.6015411447806944,0.0,0.0,0.0,0.0,0.352487330557216,0.0,1.0,0.025982128802248785,0.8572753858994726,0.0,0.2983606520550867,0.0,0.0,0.0,0.683886041201937,0.7253208901193111,0.9347989628755551,0.0,1.0,0.0,0.32939553754406264,0.3907563814312149,0.6628237732652805,0.24305996534787414,0.41425238312169127,0.7413757129265036,0.5940820974011402,0.24435589961757,0.7150095427998154,0.7177277732148198,0.34334812964786393,0.5976198954011229,0.0,0.8688587628805642,0.3358848171897465,0.4788847982252679,0.0,0.0,0.0,0.0,0.20393538534091835,0.0,0.0,0.2497777076007408,0.6938388302575151,0.0,0.19256307683772136,0.3368617126515246,0.0,0.0,1.0,0.393643591202609,,,,0.32105297273284367,0.0,0.0,0.0,0.0,0.0,0.618749974803138,0.14080305093742604,0.0,0.061808026602042036,0.0,0.06509822112891957,0.0,1.0,0.4225337722950466,0.0,0.4502798182264514,,0.0,0.39069325391218546,0.6624448109875669,0.0,0.24368746674903735,0.8474385071536743,,0.0,0.455697058089986,0.2776571859729166,0.6504716393820068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5576249541243266,0.3528992047729925,0.0,0.0,0.0,0.0,0.5228366147751445,0.39147514506373815,0.39122726694778953,0.0,0.38249251844583426,0.2015548170907821,0.0,0.6217593181084782,0.0,0.4053957374161853
MSconstraintcen2,0.0,0.0,0.4268289864034661,0.0,0.0,0.19151727308684316,0.0,0.08950233145324779,0.08950233145324779,0.0,0.1721531476715399,0.0,0.14121963431760542,0.44914383504176847,0.21266740581633733,0.0,0.0,0.31022121360222393,0.642007504899593,0.9324629656887884,0.0,0.0,0.0,0.0,0.0,0.15171578185315493,0.0,0.08950233145324779,0.08950233145324779,0.5497626109421838,0.7158211038615911,0.41063840876939145,0.1644473673792042,0.0,0.0,0.0,0.38484515673852254,0.0,0.1571700164316769,0.0,0.09924040402336706,1.0,0.0,0.23435549108406195,0.2245399245621227,0.1250578045515064,0.08389955011549564,0.06392316321080074,0.0,1.0,0.35321909058998696,0.9286445065301274,0.0,0.05021506566460484,0.0,0.0,0.0,0.0,0.23435549108406195,,0.1127086338155334,0.05021506566460484,0.0,0.0,0.0,0.0,0.0,0.09335416116067899,0.0,0.43434346587888684,0.0,1.0,0.0,0.9394608923179996,0.9600967237100367,1.0,0.0916926240969774,0.7300934941463372,0.9404240011366362,0.9465433595391926,0.9298731868381739,0.7135582978074122,0.6415630260282319,0.8389887974166523,0.5879636360648092,,0.0,0.4820909497759079,0.4958936332328071,0.3371012556747645,0.4313404858367303,0.0,,0.0,0.0,0.0,0.0,0.6972087163395416,0.0,0.0,0.944300996534802,0.0,0.34662724247481186,0.393643591202609,1.0,1.0,0.3354686563208308,,0.0,0.050215065664605284,0.0,0.0,0.24096616306179927,0.248897981667939,0.0,0.0,0.0,0.0,0.0,0.5618755113593621,0.35851362431552036,1.0,0.1147794205076928,0.0,0.0,0.0,0.0,0.0,0.6343797289132321,0.0,0.0,0.35107727261364846,,0.38284625712392967,0.0,0.1240457373738222,0.0,0.0,0.0,0.30968880936738885,0.0,0.0,0.239475487358207,0.0,0.0,0.6875078738239667,0.5046165124985929,0.3853044756630321,0.0,0.20236663304186878,0.6574262032444403,0.6958317513309035,0.21757552897272833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MSconstraintcen3,0.5564280476709507,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.5730517274580896,0.0,0.5564280476709507,0.31425651029830076,1.0,0.0,0.0,,0.0,0.0,,,1.0,,,0.0,0.0,0.6469570798256141,1.0,1.0,0.0,1.0,1.0,0.0,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,,0.31425651029830076,1.0,,,0.0,1.0,0.0,0.0,1.0,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,,,1.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.6469570798256151,1.0,1.0,0.6469570798256141,1.0,1.0,,,1.0,0.0,1.0,0.6469570798256141,1.0,1.0,,0.5564280476709496,1.0,1.0,1.0,1.0,,,0.0,0.0,,,1.0,1.0,1.0,,0.0,,,,,1.0,1.0,,0.0,,0.7592560221444494,0.6469570798256155,,,,,1.0,,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4162288076288581,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,1.0,0.9132849095155148,1.0,1.0,,0.0,0.26140829983197084,0.5982594463759489,1.0,1.0,,0.0,0.5982594463759483,0.7707487266267969,1.0,0.0,,0.0,
MSconstraintcen5,0.3110692098968108,0.0,0.0,0.0,0.0,0.0,0.0,0.3023817865861898,0.3023817865861898,0.0,0.41919854179260047,0.3023817865861898,0.16690362743721826,0.0,0.0,0.8813230306500629,0.3110692098968108,0.0,0.7378775655515323,0.0,0.8269127761648499,,0.0,0.0,,,0.0,,,0.16690362743721826,0.0,0.0,0.0,0.0,0.0,0.41919854179259974,0.0,0.0,,,0.23452292329770752,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33546865632083095,0.0,0.36376474298407013,0.5818513759616692,,,0.0,0.0,0.3023817865861898,0.16690362743721826,0.0,,0.0,,0.3023817865861898,0.48749851405137107,0.16690362743721826,0.33546865632083095,0.16690362743721826,0.2345229232977073,,,0.2345229232977073,,0.0,0.3023817865861898,0.263420268320612,,0.8813230306500629,0.5264887211924141,0.0,0.7378775655515323,0.0,0.0,1.0,0.9585723548651902,0.0,,0.0,0.0,0.6406804891834821,0.5427888094720281,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,0.16690362743721826,1.0,1.0,,0.3354686563208308,1.0,1.0,,0.0,1.0,,,1.0,0.8996747879566209,0.0,,0.4874985140513707,,0.0,0.0,,,1.0,,0.2871510750059843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1323379043120585,0.1323379043120585,0.2345229232977075,0.16690362743721832,0.0,0.0,0.3023817865861897,0.4389469121492073,0.0,0.0,0.0,1.0,0.8335905948817066,1.0,1.0,0.39500773842958276,0.4162288076288591,0.8335905948817066,0.8269127761648499,1.0,1.0,0.0,0.5684500483156386,0.7509208614743239,1.0,1.0,1.0,
MSconstraintcen5spec,0.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,,,0.0,0.0,,0.0,0.0,,,,0.0,,,,0.0,,0.0,0.0,,,0.0,,0.0,0.0,0.0,,0.0,,,,,,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,0.0,,,,,,,1.0,0.0,,,,,,,,0.0,,0.0,0.0,,,,,,,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,0.0,0.0,,,,,0.0,0.0,,,,,0.0,0.0,,,,,
MSconstraintinter1,0.0,0.0,0.0,0.0,0.0,0.19932443909392392,0.48388516138528276,0.0,0.0,0.0,0.0,0.3993743244409187,0.0,0.6514502193882424,0.0,0.0,0.12483925383137405,0.3605521920549153,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375090324957806,0.0,0.0,0.0,0.0,0.0,0.8055717816055973,0.2257605380735419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15360442912331826,0.0,0.0,0.0,0.08248745178952413,0.0,0.0,1.0,0.0,0.0,0.017204877363535296,0.0,0.17221829807112332,0.0,0.0,0.0,0.25349630742728124,1.0,0.0,0.2834671336077984,0.2707807280671987,0.0,0.19932443909392392,0.0,0.0,0.0,0.0,0.5254596692491085,0.0,1.0,0.0,0.0,0.0,0.0,0.36626366365720187,0.0,0.0,0.0,0.0,0.0,0.0,0.22059073025240777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3690844521829483,0.0,0.0,0.8269127761648497,0.30900130705231144,0.38073223542397644,0.0,0.32105297273284367,0.0,0.0,0.0,0.0,1.0,0.16308355986530226,0.0,0.0,0.0,0.38539687292121094,0.8096842155118641,0.5164878298939556,0.40929231532023486,0.6309180302840505,0.0,0.3467733364677297,0.0,1.0,0.49820604239165095,0.0,0.7223311715271828,,0.4677716086296893,0.62053564268806,0.47885599979060867,0.3968976415723599,0.4332023958415375,0.6348882878490928,0.0,0.0,0.370974188979483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45571669744659493,0.0,0.3195719185849024,0.38530447566303194,0.0,0.0,0.5896397948910674,0.0,0.0,0.0,0.37957176845684,0.5523664209569323,0.6620900173534525,0.0,0.0,0.5501038735626913,0.0
