,country,lastpage,hr1,hr2,gender,expertise1,expertise2,expertise3,expertise4,finance1,foi1,foi2,foi3,foi4,foi5[not_aware],foi5[not_covered],foi5[too_expensive],foi5[too_time_consuming],foi5[afraid_of_data_destruction],foi5[other],foi5[dont_know],foi5[prefer_not_to_say],foi5other,protectops1[sectraining],protectops1[e2e],protectops2,protectops3[encrypted_email],protectops3[vpn],protectops3[tor],protectops3[e2e_chat],protectops3[encrypted_hardware],protectops3[2fa],protectops3[other],protectops3other,protectops4,protectleg1,protectleg2,protectleg2no,protectleg3[free_counsel],protectleg3[cost_insurance],protectleg3[other],protectleg3other,constraintinter1,constraintinter2,constraintinter4[police_search],constraintinter4[seizure],constraintinter4[extortion],constraintinter4[violent_threat],constraintinter4[inspection_during_travel],constraintinter4[detention],constraintinter4[surveillance_signalling],constraintinter4[online_harassment],constraintinter4[entry_on_deny_lists],constraintinter4[exclusion_from_events],constraintinter4[public_defamation],constraintinter5[unsolicited_information],constraintinter5[invitations],constraintinter5[other],constraintinter5other,constraintinter6[gender],constraintinter6[political],constraintinter6[religious],constraintinter6[other],constraintinter6other,attitude1,attitude2,attitude3[rule_of_law],attitude3[civil_liberties],attitude3[effectiveness_of_intel],attitude3[legitimacy_of_intel],attitude3[trust_in_intel],attitude3[critique_of_intel],attitude3[prefer_not_to_say],attitude4[1],attitude4[2],attitude4[3],attitude4[4],attitude4[5],attitude4[6],attitude5[1],attitude5[2],attitude5[3],attitude5[4],attitude5[5],attitude5[6],attitude6[1],attitude6[2],attitude6[3],attitude6[4],attitude6[5],attitude6[6],surveytype
constraintinter6[political],-0.021359910110121737,-2.3949239088070815,-0.9023376689805878,-0.43045537181831606,-0.37808683870146675,-1.6817258730710691,-0.3028104607913424,-0.3219171208529459,-0.0467154850191135,0.16258931093520923,-0.3791731531561642,1.0389205210964623,-1.210136164688655,-0.8778509927531273,-1.2520969211761308,1.0002249742311515,-1.2520969211761308,0.032338764705565036,-1.2520969211761308,0.6739667456844374,-1.2520969211761308,1.8665834038544138,,0.0010072489762815297,-1.6594092412612043,1.407723181930991,-0.7763635491898578,0.8967978477673727,-0.3943406263155604,0.05219716805527956,-0.7702722500208046,0.2511854127997018,-0.5891565183415043,,-1.0680720138737632,-1.1791501921438448,0.3140955398416186,-0.3158624980292336,-1.3245810828306688,-0.6600553841903636,0.04430805457426079,,0.9910753555222297,1.2093750464765733,-1.2520969211761308,-1.2520969211761308,-1.8551193199472618,0.9148896438797168,-0.3627193911794859,-1.2520969211761308,2.0482361212005498,-0.7708877383422734,-0.6057731486655835,-0.14738214781687767,-0.9155450383672183,-0.6941400107443745,-0.07131105266778776,-0.3086449459712153,1.044408794872596,-1.2520969211761308,5.24931943074606,-1.2520969211761308,1.5982914788228844,-inf,0.9265114731736704,2.1001061926765736,-0.11397209963859682,-0.07999792295865689,0.032338764705565036,0.025503526003311513,0.15186983513527702,0.6859897349773673,-0.8363499643590134,-1.1066177095820855,0.3990385355345358,0.14553545009997007,0.01702334940277775,-0.29450446424068033,0.6113381942858057,-0.944205619628842,-0.8814547539011303,-0.18199827813996106,-0.4617919077798055,0.3137650098406076,1.3178428964217705,-0.6471270798898043,0.44326989740191086,0.4401555944351933,-1.025500631402366,-0.2882392587881017,-0.5862945730832579,-0.9700728105074382
constraintinter6[religious],-0.09241947463884177,-0.47758516935861073,-1.734284916304592,-1.4748084828091355,-0.8045658458378832,-0.44757628860212545,-0.6318477793257301,0.6321198209084271,-1.068062742581884,-0.950085990844267,0.5526201232186598,-0.6593478028998271,-1.1379835138897376,-0.1389891071063736,1.3139544742851492,-0.4087692465971202,1.3139544742851492,0.37113542404687555,1.3139544742851492,-0.1272641491675274,1.3139544742851492,1.3139544742851492,,-0.8399382868550905,-1.517908753955466,-0.470936195085822,-1.2623572564859946,-0.38345152111947645,0.45513462971212776,0.41282141412490614,-1.0375148325232524,0.17236270678873922,-0.2105140440141364,0.5625084245887438,1.3730853479464264,-0.9500859908442624,0.2657786828154343,,-0.16725612247694688,0.3279799323275505,0.7699492674871794,-inf,-0.45414337697271706,0.9863984914089721,1.3139544742851528,1.3139544742851528,-1.517908753955466,-1.5287734658397416,1.0102202763759418,1.3139544742851528,0.7407340652771771,-1.7108052815040717,1.3132869805213514,0.7407340652771734,-1.6954513424435387,-1.0123322091322495,-0.5929453911865112,0.6048720766843471,,1.3139544742851492,-1.2520969211761308,1.3139544742851528,1.8712974951492802,,-0.6810408239693253,-0.8399382868550902,-0.1272641491675274,-0.22023429212454784,0.37113542404687555,-0.4087692465971202,0.49011674887743056,-1.496713951094144,0.9863984914089721,-1.5363736217029764,-0.14660200452854238,-0.5688229295730948,,,,1.6375596386937326,-0.1824813314578521,-0.5267140471488858,-0.11581004187658533,,,-0.14398446544409066,-0.6657162355006077,-0.4094211290196519,,,,-inf
constraintinter6[other],0.1358946107943515,-0.4307573035306959,-1.7909879495765388,0.2517045618522644,-1.5389118436088949,0.5780904073531339,-0.6186124479401455,0.08020468075639062,-0.7621624777603934,-0.6652297213414791,-0.5868407896878651,-0.25675723429720043,-1.3295779310945344,-0.8523141069721717,-1.815452961361447,-0.33489675667452934,,1.0871112446610647,-1.815452961361447,0.055769844149515496,-1.815452961361447,,,-1.0524075323318776,-2.3228275195949966,1.2633101554165314,-1.043326678831753,-0.8784529757446596,0.4037057602536668,-0.3218940395052519,-1.4297129932903838,-0.7252199553081755,-0.30924701227780726,0.5195845204529821,-0.05061998575266172,-1.8144890615814713,0.2922047171135866,-1.2333874130248477,-0.5230683546966478,-0.5230448235272519,1.1358655901413046,-inf,0.271603292268488,0.48783630933204614,-1.815452961361447,-1.815452961361447,-1.7931543058342014,-1.815452961361447,-0.24124476297549638,-1.815452961361447,1.0046918986173239,-0.3500898274025264,1.1543860807068969,0.44756778390512136,0.2569099846621051,-0.6923161143430955,-0.06872933363542624,0.7323617247083408,1.044408794872596,-1.815452961361447,1.5982914788228844,1.8712974951492802,3.5863191879902794,,-1.2615686967611381,0.08267210597961108,-0.298769779354971,-0.33489675667452934,-0.7250708287964579,0.45606792128514123,-0.9897405381112431,0.18894369640572473,-1.815452961361447,-1.4975848816692323,-0.3586142279051185,-0.47417255714509343,0.2961854275904407,-0.00790008094006185,0.3327914284161711,0.7005715309179888,0.05830789773955462,-0.3000654935861518,-0.43029506633789255,0.7775878629788162,1.1112913155182413,1.0980659234384245,-0.06885100498415914,0.496346550445164,-0.6593478028998271,-0.4888118963574654,0.05579764365888458,1.2481826061928327
constraintinter6other,-inf,,-inf,,,-inf,,-inf,,-inf,-inf,,,,,-inf,,,,,,,,,,-inf,,-inf,,,,,-inf,,,-inf,-inf,,-inf,-inf,,,,-inf,,,,,-inf,,-inf,,,-inf,,-inf,,,,,-inf,,,,-inf,-inf,,-inf,,-inf,,-inf,,-inf,-inf,-inf,-inf,,,-inf,-inf,-inf,,,,-inf,-inf,-inf,,,,
attitude1,1.7252352946004408,-0.25743341970878686,-0.00299822332299136,0.06740754185385223,-1.0666335102844589,-0.10298084277841112,0.8588218048827724,-1.5120229016400757,0.4733988072251826,-0.06641101783819273,0.65451929161991,-0.2574679335411207,-0.3184615261745183,0.2701627291072125,-0.6480753295186109,-0.6561638824548532,-0.6480753295186109,0.8069275800840797,,-1.4806925383961573,-0.6480753295186109,0.37208619277083055,-0.10304946336221424,-1.3655763032974564,-0.5854762399802278,0.7443419829519561,0.3183808511246988,0.37366486132801124,-0.11072327240525222,-0.23238872310190628,-0.613897768352706,0.5572866508269085,-0.504872768958863,1.0327672528001652,-0.8760109588588046,-0.9970620042481508,1.4876309658440587,-1.075091761360865,-1.103385964872825,1.0389387812301678,0.1138905431638779,,0.5909245233394206,0.1754359664761932,-0.6559875094002358,-0.6559875094002358,-0.431630545770585,-0.3498532827308522,-2.0976931846741014,-0.6559875094002358,0.03169268508937151,-0.2823728512502312,-0.4324448639745046,0.4009724858218159,-0.33617572211505536,0.8725277218846572,1.5443683060645201,0.33719883252042154,0.998142759373202,0.2004218701904418,0.9265114731736704,-0.6810408239693253,-1.2615686967611381,-inf,9.266613429661762,4.0601055991474135,-0.11202199578963766,0.05833717694796183,-0.5960837862720662,0.9763355329208631,1.0043134172057335,1.2942735046103784,0.7481442501930395,-0.7487854679929962,0.5921979193955369,0.3244950728451142,1.3465429703281875,1.0499844440908483,-0.11565835056182028,0.5898816788327111,0.6574347059200777,0.5469401042672065,1.1790809090815793,1.555014723853728,0.5867246804245608,-0.6529511521703647,-0.2483594846448882,0.5407819237216932,1.8196157337450674,0.6710412365818667,0.22809374135320123,-0.25743341970878686
attitude2,2.372778753726878,-0.4887828375130183,0.2389926847559428,-1.5634553165213132,0.4037244223305642,-0.1818548517627717,-0.44057376776295215,0.9531624503215641,-0.06549439705966952,0.9007258865331578,0.6801168445543658,-0.01665551453119655,0.4106034877508924,0.6933714346821443,1.203629506268928,0.36377195836952664,-0.792341578384023,0.05993187350080915,,0.7247597934382854,-0.792341578384023,0.1556274332333995,0.3857685766406392,1.765494411393267,0.4289857657790505,1.249564334857003,1.0419457201925502,1.6626855001232368,-0.21501439028162028,0.7620884120121425,0.037874694294431244,2.001702779316059,0.12528031289168104,0.5625084245887438,0.08610569101295218,1.0305256843716784,2.0924662261908087,0.7204778292823713,0.3361513992027379,1.556304428376079,0.4571919394265154,-inf,2.2839474155622383,1.0998159510102075,1.181837585484097,1.181837585484097,-0.1553458464406831,0.3781383185277969,0.030860255680156226,1.181837585484097,2.081788282987639,0.662736136163359,0.2512248435186588,0.194706886309522,0.5806934757487184,0.7179756460988954,1.1139461735507403,0.5874721584853865,1.044408794872596,-0.8399382868550902,2.1001061926765736,-0.8399382868550902,0.08267210597961108,-inf,4.0601055991474135,8.534393859336467,2.2793481945739957,1.4358230644101502,0.015266546596923735,0.9012665293854425,-0.2682308575404401,-0.3979881442462319,0.9932674136991709,0.9624094228876843,0.7638036965148982,-1.1977775286649726,0.09815397490701847,1.8740470854583668,0.5809814766535875,-0.5741922937453977,0.4578691887629165,0.7075067256665545,-0.2833092028397535,0.7418292318403549,-0.5372748216796116,-0.1939081678914347,-0.5294718324761226,-0.6492585660288471,-0.680085140162771,-0.39661770879732844,-0.0746577458355412,-0.4887828375130183
attitude3[rule_of_law],1.4148424893628597,4.632351700750775,0.4742471587602948,0.577692154989907,7.428198328537302,0.6217075582570918,-0.06684352732939275,0.5151638644767798,-0.17769962001072706,1.9599619771083128,-0.16725683234748068,0.19850905823444936,0.615903840857093,0.333688138529065,-2.3105003394253583,2.1424660247587157,0.0626414915365732,-0.8737741139578493,-2.3105003394253583,-0.9301074123300336,-2.3105003394253583,-2.090039260218511,1.2328447096712316,0.5390087546686395,1.0460103911643317,0.555404741627241,-0.3838521684612101,0.20946109593428508,1.4201294554493449,-0.41104448775418073,0.32306970995793,0.6607587987429051,0.08977594989701229,,1.7475466410883977,-0.5517346788686804,0.5831664672853064,0.7911383889850928,1.3911856630699657,0.8930189304651608,-0.3073494400568445,,-1.7276448109427467,-2.2269781723086455,-0.10662684262294074,-0.10662684262294074,0.16172528643744086,1.1015562157220147,0.8760496362717298,-0.10662684262294074,-0.7432255572840788,-0.11246273543209123,1.2515967686742375,0.8192031666977333,0.059785546745253854,1.205462034476159,1.8707620792969402,0.6548335349459804,,-0.1272641491675274,-0.11397209963859682,-0.1272641491675274,-0.298769779354971,,-0.11202199578963766,2.2793481945739957,9.73062633411012,6.229817652370222,-0.5081032275733358,0.39684024592076583,-0.3749122147743264,4.063641495851547,0.0626414915365732,0.2785276440211161,1.3333253592396446,1.099902977888991,0.9618032104102556,0.9036822949038201,0.9461643653231738,2.0250562807183976,0.8434207996080507,0.8269137068637413,-0.2928287340245006,1.2998904221959413,0.28193711897715973,1.6201351022000507,1.2474960503256698,1.18673089111007,0.019485829891780375,1.3974707264327346,-0.6469944188849166,-1.3290182190217137
attitude3[civil_liberties],-0.20642365845043492,4.7166562226249,0.13502750988816933,0.1431979811393494,6.437268316532986,0.8822102942037716,-0.30569838036969105,-0.035896427993933756,0.5591152719561155,0.2737877051043364,0.18684053252420593,0.2675759307641502,0.5778757188162935,0.05579764365888346,-2.3105003394253583,1.335509873123768,0.0626414915365732,-0.8737741139578493,-2.3105003394253583,-0.9301074123300336,-2.3105003394253583,-2.090039260218511,1.1539836210668408,1.1082411128305778,-0.21870820724050372,-0.891140998671673,-1.7422557921017123,0.03962395278468297,0.15179620643107433,-1.3084947377198364,-0.4136804612213921,1.6171857426837541,-0.6353584875214673,1.0327672528001652,0.5942084510792847,1.080759381033223,-0.9015529817623428,0.45497969106438535,0.35227433848507667,-0.37354787519536814,0.31600800386984773,-inf,-0.9076665664089618,-1.755041542306427,-0.19770593132483377,-0.19770593132483377,1.7037141254044645,2.2767067956975033,1.9441670360769314,-0.19770593132483377,-1.1191541343005778,0.30658596459186216,1.1301678557730852,1.5231982183043855,0.3055281152472821,2.3771633386330775,-0.6185302999925897,0.820125312224865,,-0.22023429212454784,-0.07999792295865689,-0.22023429212454784,-0.33489675667452934,-inf,0.05833717694796183,1.4358230644101502,6.229817652370222,9.73062633411012,0.90823925574511,-0.8737741139578493,-0.3749122147743264,5.554042529382729,0.11855690539591421,0.06652134921326844,-0.6815130057791212,-0.30170451086358446,0.36242049224259704,1.2390605036885218,-0.14827590223489653,-0.9881546052761517,0.7684683944619076,1.5135998623341789,-0.889289763292635,0.9970640686885274,0.3935064075301289,-0.9705253874512577,1.9269858344264985,1.1330826437748829,0.009149849384786498,3.01536017493946,-0.014419340746680711,-1.3290182190217137
attitude3[effectiveness_of_intel],1.1050194425047137,-0.8228800098572284,-2.3068830943116208,-0.44474336148850585,0.8742523192971027,-0.2585032270891544,-0.41180224874669574,1.8383447918168132,0.518103407390505,0.6257850564044444,-1.120395280682652,-0.6851239350499715,-0.3241536631788665,1.9110616657548023,0.6499730240142876,0.8734841736057471,0.12346861301814555,0.054457423817640044,0.6499730240142876,-0.823815816920017,0.6499730240142876,-0.2657684974242809,-1.40822141814205,0.14217284883689693,0.42486065905465703,-0.9254788582810022,0.9169493481254987,0.3833586884767714,-0.6878408216998743,0.7496837409461267,0.06948392825944712,1.3838472016931511,-0.6977275382880435,0.5625084245887438,1.2870539887479764,-0.6996125737516606,-1.0531760928671547,-1.912518129353256,2.8053132964445604,3.14737344160426,1.4482225421129287,,-0.06626688909079449,-0.2445170315839914,0.38464449660345124,0.38464449660345124,0.32313398968064283,1.742138660956374,1.8159367054042004,0.38464449660345124,1.7706004611738384,1.2253979123014331,0.8549428823894302,1.6254907316477225,1.3690854982046772,0.8660770885106561,1.398034561826167,0.8287756059524841,,0.37113542404687555,0.032338764705565036,0.37113542404687555,-0.7250708287964579,,-0.5960837862720662,0.015266546596923735,-0.5081032275733358,0.90823925574511,5.60387881505819,2.0427010871270204,-1.7428085361861894,-0.0905841955717474,0.12346861301814555,1.129842474719271,0.6820022878269751,0.009784090345955728,-0.6059931959083094,0.4739525188482558,-1.1344677722118606,0.7195656410779829,1.006042611190526,0.4993834597858962,0.5046314419305064,0.07143586635638789,-0.9838192643713675,0.27905458909504094,0.02137747995509502,-0.49156571516912184,-0.2977335287164166,0.6442127511155293,0.2060458379761392,-0.3749122147743264
attitude3[legitimacy_of_intel],-0.22781124069278202,0.768159992083452,1.2005173429529772,-0.7743962055629388,3.17701498327081,1.1406848970246444,-1.1236588434655197,-1.2972906184572506,-0.6959407311760653,-0.22117569757875183,-0.779818190951609,-0.018292601524775437,0.5689598171095245,1.316613445429625,0.08182547479341766,0.8141287984629362,-0.8703268057986469,0.25565299615531634,0.08182547479341766,0.624304339716924,0.08182547479341766,-1.589884981942627,0.9889861212873658,-0.0571748387226489,0.8993408634831852,-0.02739535328547745,1.0596457200578557,-0.5760062336820267,-0.5289721104720811,0.307829946406328,-0.09260293012226913,1.0150081707211407,0.2669609212774582,1.0327672528001652,1.2637024286979561,0.07197981088567297,0.1431120813159112,0.7911383889850928,-0.2068980626471923,-1.032655273402996,0.8647889037039459,,-1.593471725856126,-1.5240547644375222,-0.3816000940617649,-0.3816000940617649,1.5698647992174641,2.068521000764945,1.1277078503731226,-0.3816000940617649,-0.2445467127399056,1.0148565099429716,-0.3700430235360418,0.608058109795292,0.17342050073492704,2.0112927569931434,0.35846414037491076,2.0396406815274006,1.044408794872596,-0.4087692465971202,0.025503526003311513,-0.4087692465971202,0.45606792128514123,-inf,0.9763355329208631,0.9012665293854425,0.39684024592076583,-0.8737741139578493,2.0427010871270204,7.842577446075002,-0.4244704120545948,0.47489391471579284,-0.8703268057986469,0.13353576812002382,-0.44791620357505124,0.54259097102265,0.39051885480965115,-0.46119517898675305,0.7860417055568107,0.39788318184105476,0.7086999615207206,2.547419083578335,0.8788075989061002,2.0164134450653437,0.7262243755359653,0.6292887921163977,1.2671609575361211,0.13504289710833717,0.7153994440800294,0.36520525352095407,-0.5794078107413976,-0.6033745475023373
attitude3[trust_in_intel],-0.41112490134410745,-0.8228800098572284,-0.90647466133382,0.8713217617178639,0.8742523192971027,-1.6281206347555846,0.4224779014284333,-0.6663698110288788,-0.8730605945475811,0.27001808420930157,2.361536637971506,0.13706470430341616,0.1607703257616301,0.27770307936744776,0.6499730240142876,-0.6125502657076196,0.12346861301814555,0.054457423817640044,0.6499730240142876,0.27900476439936034,0.6499730240142876,-0.2657684974242809,,1.082022995474859,0.7337025392562847,-0.735661891779043,0.5144353897261629,0.43442360277703224,0.024826985348088835,0.5423777346935833,-0.04789267493998624,0.18186177807291062,-0.38230354250836635,,-1.9590930200021826,0.6313275550009823,0.09991001328643581,,0.5038960480723846,0.9081116230749051,0.028880732141806257,,0.09753415539984331,-0.06235692038074788,0.5024508491030412,0.5024508491030412,0.4658246259747488,1.934963189809404,0.5250230639080252,0.5024508491030412,0.5009909861180551,-0.049941802798317024,0.2828410396679283,-0.17628321883728626,-0.6212391171282358,3.2481851318193034,0.5708895971253275,0.45583567963034355,,0.4901167488774304,0.15186983513527702,0.49011674887743056,-0.9897405381112431,,1.0043134172057335,-0.2682308575404401,-0.3749122147743264,-0.3749122147743264,-1.7428085361861894,-0.4244704120545948,5.60387881505819,-0.0905841955717474,0.12346861301814555,-0.45219140057103324,-0.497891988858707,0.9184947059238909,0.7365658959238542,-0.8378679120165733,0.13212865456046322,-0.0916774283966651,0.8915178550492258,-0.43704930370645595,1.7708254914061419,-0.6595303943179253,-0.3094279119134371,-0.5576212898883195,0.6196855392965908,0.5076826410183494,-0.9189970690397636,0.2376407092837009,0.754025842692746,-0.3749122147743264
attitude3[critique_of_intel],-0.9927896407289386,3.1037131493054555,0.6804177838359257,-0.029098235585721985,4.7328465754241975,1.2449694427826414,-1.8487815009967785,0.8560664093434205,-0.8310837249236093,-1.2093819119522564,0.18684053252420593,0.2675759307641502,0.5778757188162935,0.4121410650933327,-0.7706620203907758,-2.020198855187212,-0.6060196729127498,-0.8502592251252479,-0.7706620203907758,-1.045794012458977,-0.7706620203907758,-0.31337670909206083,0.9889861212873664,1.6569244370345306,1.181227192018374,-0.4125576256396894,0.352917292320622,-0.33474034119879714,0.4591540838961526,0.3084800665314815,0.48999108611018566,1.3639613441720764,0.28069529922053504,1.0327672528001652,1.6918885702808462,0.10162456209141837,-0.2468874819230882,1.276419081820419,1.0494136804062315,0.5550068400856168,2.440102898998492,,0.25216348739441896,-0.12307016099910474,-1.3895437177862928,-1.3895437177862928,1.2020633048400278,1.368999984054758,1.3303999491989325,-1.3895437177862928,-2.066335561596782,-0.2773225820213716,0.957002960643384,1.68613064182086,-0.10798696592210988,2.0662659754343733,0.32620512141434105,0.9615159160010562,1.044408794872596,-1.496713951094144,0.6859897349773673,-1.496713951094144,0.18894369640572473,-inf,1.2942735046103784,-0.3979881442462319,4.063641495851547,5.554042529382729,-0.0905841955717474,0.47489391471579284,-0.0905841955717474,9.43274362906002,-0.6060196729127498,-0.6591235344148597,-0.3142972490377602,-0.19516930739348945,1.6483941838898724,0.4056205396855259,1.0796665299655794,0.05435973374514095,0.2103842545519206,2.936264330281353,1.695309899881826,0.37577299819606297,-1.1778510169285372,1.4161892545034038,0.08324776534358679,-0.5134989272707998,0.29867425297139627,-0.3847406547171818,0.7722351948588208,-1.1757346548668641
attitude3[prefer_not_to_say],-0.3226753522213719,-2.540545370156758,-1.2923870059598077,-0.9078548018684097,-1.1100352706085537,0.4275611709095872,-0.7163367918312726,-0.29957762406283667,-0.7577090266437904,0.17390055427951884,1.472218372978995,0.18720997998995373,-0.7029474204007248,-0.837431559763241,1.175220871290315,-1.0216225280176265,0.8182397674396412,-0.8703268057986469,1.175220871290315,-1.1957521010396195,1.175220871290315,0.591731288051763,,-0.2132650466128353,-1.2264397556129711,0.5249956425566088,-0.6732059268094086,-0.24641099122849897,-0.7953522165126964,0.014773618230667114,-0.22639114591315243,-1.117861556171797,,,-1.6682814890499422,0.27676118670388056,-0.07983182083613168,,-0.19919935929530902,0.39254075930940446,0.7699492674871794,,-0.6500287456740691,0.6107141413596758,0.9951399349143898,0.9951399349143898,-1.1445328673113577,-1.1571576090334337,-0.1528685457910986,0.9951399349143898,-0.27424173628208,-1.1089064498128185,-0.5083619250830387,-0.5542960690587989,-1.0031643940189165,-0.4465257545186317,0.046193855575977785,-0.6302037823165425,,0.9863984914089721,-0.8363499643590134,0.9863984914089721,-1.815452961361447,,0.7481442501930395,0.9932674136991709,0.0626414915365732,0.11855690539591421,0.12346861301814555,-0.8703268057986469,0.12346861301814555,-0.6060196729127498,3.0033950174143325,-0.8139710371281975,0.010245450876302842,-0.2940411224299495,-0.4053009089769758,-0.3091534018247465,0.27981681532890995,-0.8024982845089415,0.14983892825978015,0.07820218424017315,-0.5225305010603795,0.31376500984060735,0.6113381942858046,-1.6519934223145625,-0.2907648417537906,0.0020629673295409815,-0.2977335287164166,0.6442127511155293,-0.5862945730832579,0.0626414915365732
attitude4[1],-0.4988950499469302,0.7932131469100394,0.7494289748352354,0.7181567951351207,0.6148074353029984,-0.39444850978617557,0.5140332724727389,1.187701876308155,-0.5876738482419999,-1.3961230222637822,0.39072979024278454,-0.6209848474556257,-1.9671356166014267,0.6304655534990314,-0.17970945513357262,-0.8972793342899702,-0.17970945513357262,1.939435638604262,,0.24018869266080445,-1.4625365170993376,-1.4625365170993376,-0.35168377668271367,0.9774516907188279,0.058209588516216784,-1.2621219920360984,0.48380286998476973,0.0861233034688307,0.7742207740535831,0.5160023659365008,0.569978488997287,0.2502860203988392,-0.4612004555574584,0.5195845204529821,-0.5926209674396854,-0.22590454449787334,1.1658006977169242,-1.197328698668453,-0.12969072381223445,-0.48712803170971875,-0.336983444615452,-inf,0.9438337886699593,-0.9697645590748317,-0.1967496167036115,-0.1967496167036115,-1.8509578393191755,-1.8509578393191755,0.3439596842708202,-0.1967496167036115,0.41111833806090237,-0.2020346248085119,0.2371490815506108,0.038719988048261496,-0.6410493731807718,0.03358566932727887,-1.4330689946564485,1.0037771364976513,,-1.5363736217029764,-1.1066177095820855,-1.5363736217029764,-1.4975848816692323,-inf,-0.7487854679929962,0.9624094228876843,0.2785276440211161,0.06652134921326844,1.129842474719271,0.13353576812002382,-0.45219140057103324,-0.6591235344148597,-0.8139710371281975,7.756792802331879,3.1203807964480608,0.9768049366832696,1.0776004767898744,-0.07589466448992434,0.5291900229853408,0.9615729918150193,0.6603750694336099,-0.4547225824521382,0.052757639758365865,0.7232771033794707,-1.3268180283036808,1.2278830545943216,0.5458782311594889,0.0694378705148575,-0.6297558149311077,0.5962729365050179,0.2906748748427594,0.7932131469100394
attitude4[2],2.0748849766248445,2.003319279680898,-0.958306040282999,-0.21208983986337465,0.7456151902249909,1.2949547733014688,0.15588243621892703,-0.6267966843424964,-1.0240081558450305,1.2596667867544182,-1.141795333811044,1.3841260782231009,0.11333937568267521,-0.9398854002296553,-0.19315025295855442,1.1297178202877871,-0.19315025295855442,0.5165944899657617,,0.47897754752413285,-0.10798924150676271,-0.10798924150676271,-0.7490721755358276,-0.8184716823129032,-0.13202864776170836,0.031898929045460926,-0.72563307600399,-0.06620712326287347,-0.10850125751962031,-0.44212662959021465,0.32289105301435655,-0.15100592229281953,0.34979331978222905,0.5625084245887438,-0.174083363980004,-1.1946305760536369,1.3163367723983734,-0.7542491389915704,1.0721111109182084,1.949420791836174,0.32188159926315296,,1.7096983909356611,0.20979732489540998,-0.035745807968490556,-0.035745807968490556,-0.154763894904794,-0.026278714539695828,1.5141025448582153,-0.035745807968490556,0.8349080296883153,0.3963030422480376,0.14805675349765599,0.04317293993871553,0.1427796603184169,-0.06094242064639512,-0.5461362310170336,1.3695724561814737,1.044408794872596,0.2697713500782593,0.3990385355345358,-0.14660200452854238,-0.3586142279051185,-inf,0.5921979193955369,0.7638036965148982,1.3333253592396446,-0.6815130057791212,0.6820022878269751,-0.44791620357505124,-0.497891988858707,-0.3142972490377602,0.010245450876302842,3.1203807964480608,9.712186107336844,2.382840698927817,1.918028701792043,1.369372495049645,1.3723367756385931,0.11709344908228944,0.6427218887246139,1.83063488924919,0.8982612666584604,0.907123816776623,1.312431598888391,0.11439112068273934,1.5850298333104123,-0.09403570704316733,0.35739529122855884,0.08427292366628839,1.0402123647113086,2.003319279680898
attitude4[3],-0.050335571923958135,0.2033527998194805,1.666590093778373,0.6552166734038466,-0.12964172033493823,-0.7125741447431392,0.6998828555024944,1.3031038899646417,-0.7430361870225656,-0.1983769694747238,-0.3187939247916219,-0.03496505131305123,-0.2728468279517027,0.05055461544068582,-0.449411290041002,0.005464550068303112,-0.449411290041002,0.8780243192009449,,-0.7677653154066549,-0.5468054308957017,,-0.3866848094755799,-0.25289116297795605,-0.22580319882466704,0.5593941206157615,1.6661227848010427,1.5235005093478793,1.8293918916817344,0.4967477607574992,0.5772106174065307,1.4166506141263713,0.22254616847364445,0.5195845204529821,-1.1709351848365295,0.8303711654441042,-0.571104043345001,-1.6137671572316894,1.3899616912525103,1.5288397195117631,0.17054563566694433,,0.9686017723962642,-0.2940411224299495,0.38834578708604467,0.38834578708604467,-0.1568734570753288,-0.15687345707532852,-0.45765147047787996,0.38834578708604467,1.1751911558185002,0.5731098709721264,0.34795812689104993,1.7475024782215836,0.45646323238568304,0.25793222364627344,-0.6876342904144551,1.1815014535349122,0.998142759373202,-0.365142787267499,0.14553545009997007,-0.5688229295730948,-0.47417255714509343,-inf,0.3244950728451142,-1.1977775286649726,1.099902977888991,-0.30170451086358446,0.009784090345955728,0.54259097102265,0.9184947059238909,-0.19516930739348945,-0.2940411224299495,0.9768049366832696,2.382840698927817,8.639052324137332,0.9288649437100605,0.2702066067348578,0.05019269322262594,0.30904274469469506,0.16104805992510127,0.26481300529554036,0.30886842718913377,0.2820052835336262,1.2574023342644167,0.4678633270996484,0.9454008055528785,0.2101251399424386,-0.5809658815498542,1.0567600625478382,-0.1687455883739921,0.2033527998194805
